ID LOCAL ;DESCRIÇÃO LOCAL;RAZÃO SOCIAL LOCAL;ATIVO LOCAL;CÓDIGO DO LOCAL NO UMOV.ME;PAÍS;ESTADO;CIDADE;BAIRRO;TIPO LOGRADOURO;LOGRADOURO;NÚMERO LOGRADOURO;COMPLEMENTO LOGRADOURO;CEP;DDI TELEFONE CELULAR;DDD TELEFONE CELULAR;NÚMERO TELEFONE CELULAR;DDI TELEFONE FIXO;DDD TELEFONE FIXO;NUMERO TELEFONE FIXO;E-MAIL;OBSERVAÇÃO;CNPJ;Inscrição estadual;Vendedor;AVISO;Loja Numero;Regiao;Segunda-Feira;Terça-Feira;Quarta-Feira;Quinta-Feira;Sexta-Feira;Sábado;TT;Rota;Montado;Lider;Telefone Lider;Promotor;Telefone Promotor;Mix
C008199;ROLDAO AUTO SERVICO COMERCIO DE ALIMENTOS S/A (C008199);ROLDAO;1;75504719;Brasil;SP;Jundiaí;;AVENIDA;ANTONIO FREDERICO OZANAN;3003;3003;13215-010;55;;;55;11;45273131;clayton.pereira@rustonalimentos.com.br;;05.800.256/0008-73;;V.spi - Clayton Pereira;;;CAMPINAS;;;;;;;;;;Equipe Campinas;;;;Roldão
C013859;DARLENE APARECIDA CARDOSO  ME (C013859);VAREJO PEQUENO;1;82055474;Brasil;SP;Santo Antônio do Pinhal;;AVENIDA;MINISTRO NELSON HUNGRIA;;654;12450-000;55;;;55;12;36661474;ohumbert@uol.com.br;;20.227.537/0001-04;;R.vp - Humberto Ornelas;;;VALE DO PARAIBA;;;;;;;;;;Equipe Vale;;;;
C013999;SUPERMERCADO IRMAOS LOURENCO COMERCIO DE ALIMENTOS LTDA EPP (C013999);VAREJO PEQUENO;1;82055478;;SP;PINDAMONHANGABA;CENTRO;RUA;D GUSTAVO DE GODOY 366;;;12400040;55;;;55;12;36421457;ohumbert@uol.com.br;;10.218.672/0001-21;;R.vp - Humberto Ornelas;;;VALE DO PARAIBA;;;;;;;;;;Equipe Vale;;;;
C014090;PEDRO IVAN CARDOSO MINIMERCADO (C014090);VAREJO PEQUENO;1;82055480;Brasil;SP;Santo Antônio do Pinhal;;;MINISTRO NELSON HUNGRIA;;346;12450-000;55;;;55;12;36661693;ohumbert@uol.com.br;;04.824.241/0001-06;;R.vp - Humberto Ornelas;;;VALE DO PARAIBA;;;;;;;;;;Equipe Vale;;;;
C014318;SUPERMERCADO SEMAR DE SAO SEBASTIAO LTDA (C014318);SEMAR;1;72619939;Brasil;SP;Ferraz de Vasconcelos;;;BRASIL;1901;1901;08529-310;55;;;55;11;47448444;N/A;;03.221.466/0003-77;;R.kvp - Pedro Martins;;;SAO PAULO;;;;;;;;;;Equipe Grandes Redes Vale;;;;Semar
C014178;SUPERMERCADO PAIVA E SOUSA LTDA (C014178);VAREJO PEQUENO;1;82055481;Brasil;SP;Jacareí;;RUA;SANTO IVO;232;232;12312-190;55;;;55;12;21278700;elen.hasman@rustonalimentos.com.br;;17.354.244/0001-75;;V.tv - Elen Hasman;;232;VALE DO PARAIBA;;;;;;;;;;Equipe Vale;;;;Pequeno Varejo Massas 
C014569;SUPERMERCADO ALEAN DE SANTANA LTDA (C014569);REDE PRODUTOR;1;76244071;Brasil;SP;São José dos Campos;VILA ROSSI;AVENIDA;RUI BARBOSA;1800;1800;12211-105;55;;;55;12;31434211;ohumbert@uol.com.br;;22.329.828/0001-20;;R.vp - Humberto Ornelas;;1800;VALE DO PARAIBA;;;;;;;;;;Equipe Vale;;;;Simpatia 
C014657;FERNANDA APARECIDA  DA SILVA SOUZA (C014657);VAREJO PEQUENO;1;82055486;Brasil;SP;Ubatuba;PEREQUE ACU;RUA;PADRE MANOEL DA NOBREGA;;1600;11695164;55;;;55;12;38326734;representantegerson@hotmail.com;;03.290.579/0001-62;;R.vp - Gerson;;;LITORAL NORTE;;;;;;;;;;Equipe Vale;;;;
C014799;SUPERMERCADO SHIBATA JACAREI LTDA (C014799);SHIBATA;1;72619942;Brasil;SP;Jacareí;;RUA;BARAO DE JACAREI;584;584;12308-001;55;;;55;11;39650000;tiemiumino@gmail.com;;50.472.851/0004-58;;R.kvp - Jussara;;;VALE DO PARAIBA;;;;;;;;;;Equipe Grandes Redes Vale;;;;Shibata Barão Jacareí - C014799
C016374;ATACADAO S.A. (C016374);ATACADAO SP;1;72619954;Brasil;SP;Caraguatatuba;;;JOSE HERCULANO;;S/N;11669-330;55;;;55;12;33851900;N/A;;75.315.333/0195-51;;R.kvp - Pedro Martins;;;LITORAL NORTE;;;;;;;;;;Equipe Grandes Redes Vale;;;;Atacadão Caraguatatuba - C016374
C016430;CONDE SUPERMERCADO LTDA (C016430);REDE CONDE;1;82055519;Brasil;SP;São Luiz do Paraitinga;CENTRO;RUA;CORONEL DOMINGUES DE CASTRO;;193;12140-000;55;;;55;12;38353125;representantegerson@hotmail.com;;10.932.639/0005-92;;R.vp - Gerson;;;VALE DO PARAIBA;;;;;;;;;;Equipe Vale;;;;
C016254;SENDAS DISTRIBUIDORA S/A (C016254);ASSAI RJ;1;76244096;Brasil;RJ;Rio de Janeiro;;;DOM HELDER CAMARA;;6350;20771-001;55;;;55;21;38863814;fernando.mota@rustonalimentos.com.br;;06.057.223/0073-46;;V.rj - Fernando Mota;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;Assai Atacado RJ
C016176;SENDAS DISTRIBUIDORA S/A (C016176);ASSAI RJ;1;76244095;Brasil;RJ;São João do Meriti;;;JOAO ANTONIO SENDAS;;286;25565-330;55;;;55;;;alex.rocha@rustonalimentos.com.br;;06.057.223/0001-71;;R.sp - Alex Rocha;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;Assai Atacado RJ
C016150;RL PEREIRA MERCADO (C016150);VAREJO PEQUENO;1;82055513;Brasil;SP;SAO SEBASTIAO;;;RICARDO QUEIROZ;;14;11600-000;55;;;55;12;38637061;representantegerson@hotmail.com;;11.773.291/0001-77;;R.vp - Gerson;;;LITORAL NORTE;;;;;;;;;;Equipe Vale;;;;
C015697;ECBIM SUPERMERCADOS LTDA (C015697);VAREJO PEQUENO;1;82055503;Brasil;SP;São José dos Campos;;;TOKIO;583;583;12236-000;55;;;55;12;39341541;gabriel.borges@rustonalimentos.com.br;;02.714.609/0001-58;;V.vp - Gabriel Borges;;583;VALE DO PARAIBA;;;;;;;;;;Equipe Vale;;;;Hortifruti Oriente - C015697
C012510;SUPERMERCADOS ANDRADE E ANDRADE LTDA (C012510);SUPERMERCADO ANDRADE;1;76244046;Brasil;SP;Sumaré;JARDIM DENADAI (NOVA VENEZA);RUA;RODRIGO RAMOS AYALA;;185;13181-390;55;;;55;19;38649436;clayton.pereira@rustonalimentos.com.br;;64.936.933/0003-30;;V.spi - Clayton Pereira;;;CAMPINAS;;;;;;;;;;Equipe Campinas;;;;
C012014;MERCADO NOVO DO PARQUE SAO JOSE EIRELI  ME (C012014);REDE SMART  RJ;1;76244034;;RJ;DUQUE DE CAXIAS;VILA SANTO ANTONIO;RUA;ECA DE QUEIROZ 293;;;25040350;55;;;55;21;31354458;m.yazeji@riotrade.com.br;;10.907.804/0003-94;;R.rj - Miguel;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C011697;SUPERMERCADO SEMAR DE CEZAR DE SOUZA LTDA (C011697);SEMAR;1;72619928;Brasil;SP;Mogi Das Cruzes;;;SHOZO SAKAI;1647;1647;08743-010;55;;;55;12;21278700;N/A;;08.359.422/0002-40;;R.kvp - Pedro Martins;;;SAO PAULO;;;;;;;;;;Equipe Grandes Redes Vale;;;;Semar
C003830;EMPORIO BRASILANDIA LTDA (C003830);REDE PLUS SUPERMERCA;1;87559911;;SP;São Paulo;;;R PARAPUA 1729, ITABERABA;;;;55;;;55;;;eduardo.ruiz@rustonalimentos.com.br;;;;Eduardo Ruiz;;;REGIAO GRANDE SAO PAULO;;;;;;;;;;Equipe Grande SP;;;;
C003829;SUPERMERCADO CORREIA BRAGA EIRELI (C003829);REDE FANTASTICO - SP;1;87559909;;SP;São Paulo;VILA BOM JARDIM;EST;GUAVIRITUBA 1199;;;4937000;55;;;55;11;29654038;genilson.almeida@rustonalimentos.com.br;;37.577.688/0001-87;;V.sp - Genilson Almeida;;;SAO PAULO;;;;;;;;;;Equipe RJ;;;;
C003821;SANTA CASA DE MISERICORDIA DE JACAREI (C003821);RESTAURANTE;1;87559903;Brasil;SP;Jacareí;CENTRO;RUA;ANTONIO AFONSO;;119;12327-270;55;;;55;12;38545600;adriana.fantastico@gmail.com;;50.471.564/0001-80;;R.ge - Adriana Maquioni;;;VALE DO PARAIBA;;;;;;;;;;Gestão Executiva;;;;
C003794;INOVA SUPER SUPERMERCADOS LTDA (C003794);REDE DEFAVARI;1;87559889;Brasil;SP;Capivari;CENTRO;AVENIDA;DOUTOR RODRIGUES ALVES;;280;13360055;55;;;55;19;34219976;nfe3@vivasupermercados.com.br;;32.377.485/0003-95;;V.spi - Clayton Pereira;;;CAMPINAS;;;;;;;;;;Equipe Campinas;;;;
C003802;SUPER DOCES MARINGA LTDA (C003802);VAREJO PEQUENO;1;87559894;Brasil;SP;Taboão Da Serra;JARDIM SANTO ONOFRE;AVENIDA;FERNANDO FERNANDES;;860;06775-970;55;;;55;11;25751800;compras@superdocemaringa.com.br;;06.863.437/0001-35;;V.sp - Genilson Almeida;;;INTERIOR/SAO PAULO;;;;;;;;;;Equipe RJ;;;;
C003799;MERCADINHO CASTANHEIRAS II LTDA (C003799);VAREJO PEQUENO;1;87559892;Brasil;SP;São José dos Campos;PARQUE NOVO HORIZONTE;AVENIDA;PRESIDENTE TANCREDO NEVES;;4488;12225-732;55;;;55;12;81808839;ssfrutas.vagnersantos@gmail.com;;34.243.845/0001-20;;V.vp - Gabriel Borges;;;VALE DO PARAIBA;;;;;;;;;;Equipe Vale;;;;
C003772;MERCADO KLA COMERCIO DE ALIMENTOS EIRELI (C003772);SUPER COMPRAS;1;87559882;;RJ;Rio de Janeiro;SANTA CRUZ;EST;VITOR DUMAS 0;;;23550570;55;;;55;21;35769807;l.verneck@3ftrade.com.br;;39.305.170/0001-10;;R.rj - Luciano Verneck;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C003696;SUPERMERCADO ANDRADE MAIS LTDA (C003696);SUPERMERCADO ANDRADE;1;87559855;;SP;SUMARE;RESIDENCIAL GUAIRA;R;GUARACI 11;;;13173522;55;;;55;19;22146107;N/A;;39.431.050/0001-69;;Jean César Gonçalves de Bastos;;;CAMPINAS;;;;;;;;;;Equipe Campinas;;;;
C003699;PGY COMERCIO DE GENEROS ALIMENTICIOS LTDA (C003699);REDE LATICINIOS LITO;1;87559857;Brasil;SP;Ubatuba;MARANDUBA;RUA;SOLDADO JOSE MARIA SILVEIRA MARQUES;;800;11680-000;55;;;55;12;38972717;pgy@laticiniosnorte.com.br;;39.598.853/0001-02;;R.vp - Gerson;;;LITORAL NORTE;;;;;;;;;;Equipe Vale;;;;
C003697;DJANE VITORIANO PLASKETT (C003697);RESTAURANTE;1;87559856;Brasil;SP;Ilhabela;VILA;PRAÇA;DA BANDEIRA;;1;11630-000;55;;;55;12;38963783;makaiilhabela@gmail.com;;02.316.745/0001-90;;R.vp - Gerson;;;LITORAL NORTE;;;;;;;;;;Equipe Vale;;;;
C003694;P R M SERVICOS E MAO DE OBRA ESPECIALIZADA EIRELI (C003694);COZINHA;1;87559854;Brasil;SP;São Paulo;;RUA;INACIO CERVANTES;;960;05572-000;55;;;55;11;38122509;adriana.fantastico@gmail.com;;03.706.826/0003-20;;R.ge - Adriana Maquioni;;;INTERIOR/SAO PAULO;;;;;;;;;;Gestão Executiva;;;;
C015044;DISTRIBUIDORA E ATACADISTA SUPER REDE LTDA (C015044);SUPER REDE;1;76244073;Brasil;RJ;Rio de Janeiro;;;ALMEIDA E SOUZA;;790;21745-310;55;;;55;21;26714350;l.verneck@3ftrade.com.br;;16.631.333/0001-59;;R.rj - Luciano Verneck;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C014787;MERCADINHO SUPIMPA EIRELI (C014787);REDE SUPIMPA;1;82055490;Brasil;SP;Campos do Jordão;;;TADEU RANGEL PESTANA;;440;12460-000;55;;;55;12;36645803;ohumbert@uol.com.br;;20.494.087/0001-08;;R.vp - Humberto Ornelas;;;VALE DO PARAIBA;;;;;;;;;;Equipe Vale;;;;
C014804;ROLDAO AUTO SERVICO COMERCIO DE ALIMENTOS S/A (C014804);ROLDAO;1;75504767;Brasil;SP;São José dos Campos;;;SAMUEL WAINER;3735;3735;12216-710;55;;;55;12;39479620;alex.rocha@rustonalimentos.com.br;;05.800.256/0026-55;;R.sp - Alex Rocha;;;VALE DO PARAIBA;;;;;;;;;;Equipe Grande SP;;;;Roldão
C014705;MERCADINHO MULTIMIX EIRELI (C014705);VAREJO PEQUENO;1;82055488;Brasil;SP;São José dos Campos;;;PROFESSOR GORDIANO DE FARIA ALVIM FILHO;;233;12239-009;55;;;55;12;982591400;elen.hasman@rustonalimentos.com.br;;22.913.886/0001-05;;V.tv - Elen Hasman;;;VALE DO PARAIBA;;;;;;;;;;Equipe Vale;;;;
C014397;ANGELICA TERESA R MARQUES MERCADINHO (C014397);VAREJO PEQUENO;1;82055483;Brasil;SP;São José dos Campos;;;ADONIAS DA SILVA;;461;12239-570;55;;;55;12;39665291;elen.hasman@rustonalimentos.com.br;;17.425.556/0001-22;;V.tv - Elen Hasman;;;VALE DO PARAIBA;;;;;;;;;;Equipe Vale;;;;
C014555;FTJ SUPERMERCADOS LTDA (C014555);REDE FTJ;1;82055485;Brasil;SP;Jacareí;;;PENSYLVANIA;;702;12321-050;55;;;55;12;39582035;gabriel.borges@rustonalimentos.com.br;;02.995.377/0002-34;;V.vp - Gabriel Borges;;;VALE DO PARAIBA;;;;;;;;;;Equipe Vale;;;;Pequeno Varejo Massas 
C014266;COMPANHIA BRASILEIRA DE DISTRIBUICAO (C014266);GPA  SP;1;76244067;Brasil;SP;Caraguatatuba;JARDIM BRITANIA;AVENIDA;JOSE HERCULANO;;1086;11666-000;55;;;55;12;38852407;alex.rocha@rustonalimentos.com.br;;47.508.411/1602-77;;R.sp - Alex Rocha;;;LITORAL NORTE;;;;;;;;;;Equipe RJ;;;;GPA Extra Pão de Açúcar
C013977;LETICIA S DA COSTA MERCADINHO (C013977);REDE MASTER COMPRAS;1;76244065;Brasil;RJ;Nova Iguaçu;;;CANDIDO MARIANO;;1902;26210-000;55;;;55;21;31027032;m.yazeji@riotrade.com.br;;09.132.174/0001-82;;R.rj - Miguel;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C013850;TENDA ATACADO SA (C013850);TENDA;1;76244063;Brasil;SP;Guarulhos;;;PROFESSOR JOAO CAVALEIRO SALEM;;231;07243-580;55;;;55;11;24892900;N/A;;01.157.555/0011-86;;R.kvp - Pedro Martins;;;SAO PAULO;;;;;;;;;;Equipe Grandes Redes Vale;;;;Tenda
C013562;COMERCIAL ZARAGOZA IMPORTACAO E EXPORTACAO LIMITADA (C013562);ZARAGOZA;1;75504623;Brasil;SP;Lorena;;;CHIQUITO DE AQUINO;46;46;12612-550;55;;;55;12;21278700;N/A;;05.868.574/0017-67;;R.kvp - Pedro Martins;;;VALE DO PARAIBA;;;;;;;;;;Equipe Grandes Redes Vale;;;;Spani Lorena - C013562
C013193;THUNDERA COMERCIO DE ALIMENTOS LTDA_C013193;PADRAO;1;87560048;;RJ;Angra dos Reis;;;RODOVIA GOVERNADOR MARIO COVAS S/N, SANTA RITA DO BRACUI;;;;55;;;55;;;lidiane.carvalho@rustonalimentos.com.br;;;;Lidiane de Carvalho;;;REGIAO SUL FLUMINENSE;;;;;;;;;;Equipe RJ;;;;
C013297;REDE DE SUPERMERCADOS PORTUGUES LTDA (C013297);REDE PORTUGUES;1;82055461;;SP;SALESOPOLIS;CENTRO;RUA;XV DE NOVEMBRO 430;;;8970000;55;;;55;11;46961512;elen.hasman@rustonalimentos.com.br;;19.795.985/0001-17;;V.tv - Elen Hasman;;;VALE DO PARAIBA;;;;;;;;;;Equipe Vale;;;;
C013589;G G MERCEARIA BELFORD ROXO LTDA ME_C013589;REDE KIBARATO;1;82055471;;RJ;Belford Roxo;;;EST DO FARRULA SN, HELIOPOLIS;;;;55;;;55;;;fernando.mota@rustonalimentos.com.br;;;;Fernando Mota;;;REGIAO GRANDE RIO;;;;;;;;;;Equipe RJ;;;;
C003655;BARRA MARKET CENTER COMERCIO DE PRODUTOS ALIMENTICIOS LTDA (C003655);VAREJO PEQUENO;1;87559848;;RJ;BARRA MANSA;ANO BOM;AV;PRESIDENTE KENNEDY 3360;;;27325002;55;;;55;24;33422303;lidiane.carvalho@rustonalimentos.com.br;;10.645.179/0005-11;;V.rj - Lidiane Carvalho;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C003673;CEREALISTA LAGOAS VIDAL LTDA (C003673);VAREJO PEQUENO;1;82055242;;RJ;Cachoeiras de Macacu;RIBEIRA;AV;DOUTEL DE ANDRADE SN;;;28695000;55;;;55;21;27452399;grandesmarcas.nf@gmail.com;;02.846.254/0001-50;;R.rj - Leonardo;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C013127;RMB SUPERMERCADO EIRELI (C013127);REDE MULTI MARKET;1;76244052;;RJ;DUQUE DE CAXIAS;PARQUE SENHOR DO BONFIM;RUA;SALDANHA MARINHO 16;;;25025065;55;;;55;24;26534715;l.verneck@3ftrade.com.br;;16.823.537/0001-91;;R.rj - Luciano Verneck;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C013187;AJJ DA SILVA (C013187);VAREJO PEQUENO;1;82055459;Brasil;SP;São José dos Campos;;AVENIDA;VICENTE BRANDAO FERREIRA;;396;12228-004;55;;;55;12;39025410;elen.hasman@rustonalimentos.com.br;;19.593.063/0001-27;;V.tv - Elen Hasman;;396;VALE DO PARAIBA;;;;;;;;;;Equipe Vale;;;;Pequeno Varejo Massas 
C003640;SENDAS DISTRIBUIDORA S/A (C003640);ASSAI  SP;1;87559845;Brasil;SP;São Bernardo do Campo;;AVENIDA;DO TABOAO;;574;09655-000;55;;;55;11;34115000;alex.rocha@rustonalimentos.com.br;;06.057.223/0423-38;;R.sp - Alex Rocha;;;SAO PAULO;;;;;;;;;;Equipe RJ;;;;Assai Atacado SP
C003626;SOUZA & POLATO LTDA (C003626);VAREJO PEQUENO;1;87559835;Brasil;SP;Porto Ferreira;;;COMENDADOR ASSAD TAIAR;;2125;13664-220;55;;;55;19;35811127;clayton.pereira@rustonalimentos.com.br;;03.580.778/0001-05;;V.spi - Clayton Pereira;;;CAMPINAS;;;;;;;;;;Equipe Campinas;;;;
C003634;ATACADAO S.A. (C003634);ATACADAO RJ;1;87559841;Brasil;RJ;Rio de Janeiro;CAMPO GRANDE;ESTRADA;DO MENDANHA;;3245;23092-001;55;;;55;11;29678461;fernando.mota@rustonalimentos.com.br;;75.315.333/0278-13;;V.rj - Fernando Mota;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;Atacadão RJ
C003609;P BELTRAM COMERCIO DE ALIMENTOS LTDA (C003609);VAREJO PEQUENO;1;87559828;Brasil;SP;Leme;CENTRO;AVENIDA;DR. JAMBEIRO COSTA;;84;13610-236;55;;;55;19;35716903;beltrampaulo@gmail.com;;11.294.400/0001-73;;V.spi - Clayton Pereira;;;CAMPINAS;;;;;;;;;;Equipe Campinas;;;;
C003582;DURANTE SUPERMERCADOS EIRELI (C003582);REDE DURANTE;1;82055219;Brasil;SP;Jaguariuna;;RUA;JULIA BUENO;;353;13910-007;55;;;55;11;38372238;N/A;;53.032.173/0002-39;;Crédito-Cobrança;;;CAMPINAS;;;;;;;;;;Equipe Campinas;;;;
C003559;MERCADO ATHOS LTDA (C003559);PADRAO;1;82055208;;SP;Arujá;;;AVENIDA ARMANDO COLANGELO 1.087, PARQUE RODRIGO BARRETO;;;;55;;;55;;;eduardo.ruiz@rustonalimentos.com.br;;;;Eduardo Ruiz;;;REGIAO GRANDE SAO PAULO;;;;;;;;;;Equipe Grande SP;;;;
C003558;FLAVIO HENRIQUE DE TOLEDO MINIMERCADO (C003558);REDE AMIGOS;1;82055207;Brasil;SP;Guaratinguetá;;AV;WELLINGTON SILVA;;130;12.513-495;55;;;55;12;30138603;ohumbert@uol.com.br;;28.484.477/0001-09;;R.vp - Humberto Ornelas;;;VALE DO PARAIBA;;;;;;;;;;Equipe Vale;;;;
C003544;APETECE SISTEMAS DE ALIMENTACAO S.A (C003544);COZINHA;1;82055198;;SP;SAO PAULO;PARQUE SAO LOURENCO;AVENIDA;FORTE DO LEME 780;;;8340010;55;;;55;11;42339300;adriana.fantastico@gmail.com;;60.166.832/0006-19;;R.ge - Adriana Maquioni;;;SAO PAULO;;;;;;;;;;Gestão Executiva;;;;
C003557;SILVIA CRISTINA BENTO EIRELI (C003557);VAREJO PEQUENO;1;82055206;Brasil;SP;Jacareí;CENTRO;RUA;DOUTOR LUCIO MALTA;;295;12327-000;55;;;55;12;974039304;silvia23cristinabento@gmail.com;;05.387.163/0001-92;;R.ge - Adriana Maquioni;;;VALE DO PARAIBA;;;;;;;;;;Gestão Executiva;;;;
C003481;REDE LOCAL DE PRODUTOS ALIMENTICIOS EIRELI (C003481);COOPBOM SUPERMERCADO;1;76243899;;SP;PIRACICABA;CJ. RES. MARIO DEDINI;AVENIDA;LUIZ RALF BENATTI 1001;;;13412004;55;;;55;16;33075039;clayton.pereira@rustonalimentos.com.br;;06.227.913/0006-36;;V.spi - Clayton Pereira;;;CAMPINAS;;;;;;;;;;Equipe Campinas;;;;Coop
C003510;COOPIDEAL SUPERMERCADOS LTDA (C003510);COOPBOM SUPERMERCADO;1;75504804;;SP;TIETE;CENTRO;RUA;ANTONIO NERY 495;495;;18530000;55;;;55;15;32822655;clayton.pereira@rustonalimentos.com.br;;04.962.644/0001-11;;V.spi - Clayton Pereira;;;CAMPINAS;;;;;;;;;;Equipe Campinas;;;;Coop
C009511;ATACADAO S.A. (C009511);ATACADAO RJ;1;76244017;Brasil;RJ;Rio de Janeiro;;AVENIDA;VICENTE DE CARVALHO;;730;21210-000;55;;;55;21;36221266;fernando.mota@rustonalimentos.com.br;;75.315.333/0063-01;;V.rj - Fernando Mota;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;Atacadão RJ
C009510;ATACADAO S.A. (C009510);ATACADAO RJ;1;76244016;Brasil;RJ;Nova Iguaçu;;RUA;ALAN KARDEC;;464;26220-110;55;;;55;21;36221300;fernando.mota@rustonalimentos.com.br;;75.315.333/0067-35;;V.rj - Fernando Mota;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;Atacadão RJ
C009354;SUPERMERCADO PAIS E FILHOS EIRELI - ME (C009354);REDE MULTI MARKET;1;82055407;;RJ;NOVA FRIBURGO;LUMIAR;RUA;GUILHERME HENRIQUE SPITZ 220;;;28616045;55;;;55;22;25424195;l.verneck@3ftrade.com.br;;29.215.555/0001-32;;R.rj - Luciano Verneck;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C008496;M C PRADO GIL (C008496);VAREJO PEQUENO;1;82055388;Brasil;SP;Ubatuba;;;MARGINAL;;798;11680-000;55;;;55;12;81016623;representantegerson@hotmail.com;;11.761.043/0001-06;;R.vp - Gerson;;;LITORAL NORTE;;;;;;;;;;Equipe Vale;;;;
C008456;CONDE SUPERMERCADO LTDA (C008456);REDE CONDE;1;82055387;Brasil;SP;Ubatuba;;RUA;CAPITAO FELIPE;;588;11680-000;55;;;55;12;38353143;representantegerson@hotmail.com;;10.932.639/0003-20;;R.vp - Gerson;;;LITORAL NORTE;;;;;;;;;;Equipe Vale;;;;
C008306;MERCADINHO C & M FALTZ LTDA (C008306);SUPER COMPRAS;1;87559980;Brasil;RJ;Rio de Janeiro;;RUA;1 DE MANGUARIBA;;485;23065-020;55;;;55;21;24169305;l.verneck@3ftrade.com.br;;04.475.873/0001-01;;R.rj - Luciano Verneck;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C008070;A H FARIA NOGUEIRA MINIMERCADO (C008070);VAREJO PEQUENO;1;82055382;Brasil;SP;Paraibuna;;RUA;SANTO ANTONIO;;30;12260-000;55;;;55;12;97918345;gabriel.borges@rustonalimentos.com.br;;05.252.928/0001-87;;V.vp - Gabriel Borges;;;VALE DO PARAIBA;;;;;;;;;;Equipe Vale;;;;
C008028;SUPERMERCADO MASTER 2010 LTDA (C008028);REDE GRAND MARCHE;1;87559976;Brasil;RJ;São Gonçalo;;AVENIDA;ALZIRA VARGAS;;6;24736-190;55;;;55;21;26017011;luciano.souza@rustonalimentos.com.br;;12.024.521/0001-68;;V.rj - Luciano Souza;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C007922;SUPERMERCADO R R LT (C007922);REDE ROD RAF;1;76243975;Brasil;SP;SAO PAULO;;RUA;SEBASTIAO RIBEIRO;;28;04940-110;55;;;55;11;58311926;genilson.almeida@rustonalimentos.com.br;;02.484.039/0001-57;;V.sp - Genilson Almeida;;;SAO PAULO;;;;;;;;;;Equipe RJ;;;;
C007919;MERCADO ZIMBRO LTDA (C007919);REDE ROD RAF;1;76243974;Brasil;SP;TABOÃO DA SERRA;;AV;CID NELSON JORDANO;;642;06.787-360;55;;;55;11;42456045;genilson.almeida@rustonalimentos.com.br;;10.915.859/0001-84;;V.sp - Genilson Almeida;;;SAO PAULO;;;;;;;;;;Equipe RJ;;;;
C007918;ROD RAF CENTER CONVENIENCIAS LTDA (C007918);REDE ROD RAF;1;76243973;Brasil;SP;TABOAO DA SERRA;;AV;PAULO AYRES;;470;06767-900;55;;;55;11;42456045;genilson.almeida@rustonalimentos.com.br;;11.174.377/0001-83;;V.sp - Genilson Almeida;;;SAO PAULO;;;;;;;;;;Equipe RJ;;;;
C007395;MERCADO REI DOS REIS NISSIN LTDA ME (C007395);VAREJO PEQUENO;1;87559972;;RJ;ANGRA DOS REIS;SERRA D AGUA;EST;ANGRA BARRA MANSA SN;;;23938000;55;;;55;24;33769981;lidiane.carvalho@rustonalimentos.com.br;;08.919.028/0001-39;;V.rj - Lidiane Carvalho;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C007287;COMERCIAL ZARAGOZA IMPORTACAO E EXPORTACAO LIMITADA (C007287);ZARAGOZA;1;75504800;Brasil;SP;Taubaté;;AVENIDA;CHARLES SCHNNEIDER;10700;10700;12040-900;55;;;55;12;21278700;N/A;;05.868.574/0009-57;;R.kvp - Pedro Martins;;;VALE DO PARAIBA;;;;;;;;;;Equipe Grandes Redes Vale;;;;Spani
C007336;EDUARDO SOUZA MERCADO E PADARIA (C007336);VAREJO PEQUENO;1;87559969;Brasil;RJ;Angra dos Reis;;RUA;GETULIO VARGAS;;1659;23954-095;55;;;55;24;33626115;lidiane.carvalho@rustonalimentos.com.br;;05.015.081/0001-17;;V.rj - Lidiane Carvalho;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C007349;ISAIAS ALVES DE SOUZA ACOGUE E MERCEARIA (C007349);VAREJO PEQUENO;1;87559970;Brasil;RJ;Volta Redonda;;RUA;UM;;110;27211-130;55;;;55;24;3336800;lidiane.carvalho@rustonalimentos.com.br;;03.491.757/0001-13;;V.rj - Lidiane Carvalho;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
